pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
23745,SM,nse_cm,,EMMIL,EMMIL-SM,,EMMIL-SM,INE0S1L01013,,,,ENERGY MISSION MACH IND L,,,5,250,-1,-1,2,-1,NSE,,,1400284800,,1400284800,0,0,0,0,0,152.00-228.00,0,0,1449425571,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,370376.00,250,0,22800,15200,1,1,1,0,0,1,0,1.13265e+07,0,0,370376,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
16664,BE,nse_cm,,SIGMA,SIGMA-BE,,SIGMA,INE0A0S01028,,,,SIGMA SOLVE LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1370736000,,1370736000,0,0,0,0,1444176000,49.43-54.64,0,0,1449425572,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1921583.00,1,0,5464,4943,1,1,1,0,0,1,0,1.02775e+08,0,0,1921583,"Stage I ESM Scrip,Gross settlement (Trade for Trade)"
6001,SG,nse_cm,,705WB36,705WB36-SG,,705WB36-SG,IN3420210152,,,,SDL WB 7.05% 2036,,,1,100,-1,-1,2,-1,NSE,,,1318118400,,1318118400,0,0,0,0,0,95.00-105.00,0,0,1449419737,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
757044,TB,nse_cm,,364D280526,364D280526-TB,,364D280526-TB,IN002025Z096,,,,GOI TBILL 364D-28/05/26,,,1,100,-1,-1,2,-1,NSE,,,1433030400,,1433030400,0,0,0,0,0,91.45-101.08,0,0,1449419745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1038507.00,100,0,10108,9145,1,1,1,0,0,1,0,5.12337e+08,0,0,1038507,
1007,SG,nse_cm,,679PN35,679PN35-SG,,679PN35-SG,IN2820200144,,,,SDL PN 6.79% 2035,,,1,100,-1,-1,2,-1,NSE,,,1289088000,,1289088000,0,0,0,0,0,95.00-105.00,0,0,1449419736,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
350,EQ,nse_cm,,BANARISUG,BANARISUG-EQ,,BANARISUG,INE459A01010,,,,BANNARI AMMAN SUGARS LTD,,,10,1,-1,-1,2,-1,NSE,,,484531200,,,0,0,0,0,1440288000,2880.00-4320.00,0,0,1449425571,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,27775.00,1,0,432000,288000,1,1,1,0,0,1,0,1.25397e+07,0,0,27775,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
11764,SG,nse_cm,,782AS32A,782AS32A-SG,,782AS32A-SG,IN1220220132,,,,SDL AS 7.82% 2032,,,1,100,-1,-1,2,-1,NSE,,,1351987200,,1351987200,0,0,0,0,0,95.00-105.00,0,0,1449419738,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,8e+07,0,0,1000000,
8645,MF,nse_cm,,SFMP61DD,SFMP61DD-MF,,SFMP61DD-MF,INF200KA14F8,,,,SBIAMC - SFMP61DD,,,1,1,-1,-1,2,-1,NSE,,,1332979200,,1332979200,0,0,0,0,0,9.00-11.00,0,0,1449419737,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1079.00,1,0,1100,900,1,1,1,0,0,1,0,32998,0,0,1079,
23732,BL,nse_cm,,AADHARHFC,AADHARHFC-BL,,AADHARHFC-BL,INE883F01010,,,,AADHAR HOUSING FINANCE L,,,5,1,-1,-1,2,-1,NSE,,,1400198400,,1400198400,0,0,0,0,0,466.95-495.80,0,0,1449431146,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,207451.00,1,0,49580,46695,1,1,1,0,0,1,0,4.33093e+08,0,0,207451,
757474,NI,nse_cm,,960SCL32,960SCL32-NI,,960SCL32-NI,INE148I07XO2,,,,SCL 9.60% 2032 SR X,,,1,1,-1,-1,2,-1,NSE,,,1438732800,,1438732800,0,0,0,0,0,800.00-1200.00,0,0,1449419745,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,3.00,1,0,120000,80000,1,1,1,0,0,1,0,100,0,0,3,
24545,SM,nse_cm,,MACOBSTECH,MACOBSTECH-SM,,MACOBSTECH-SM,INE0R0J01010,,,,MACOBS TECHNOLOGIES LTD,,,5,800,-1,-1,2,-1,NSE,,,1406246400,,1406246400,0,0,1411516800,1412121600,0,173.10-259.60,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,320303.00,800,0,25960,17310,1,1,1,0,0,1,0,9.7952e+06,0,0,320303,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
22625,SG,nse_cm,,746TS45,746TS45-SG,,746TS45-SG,IN4520230421,,,,SDL TS 7.46% 2045,,,1,100,-1,-1,2,-1,NSE,,,1391904000,,1391904000,0,0,0,0,0,95.00-105.00,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
18052,BL,nse_cm,,MINDTECK,MINDTECK-BL,,MINDTECK-BL,INE110B01017,,,,MINDTECK (INDIA) LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1154563200,,1154563200,0,0,0,0,1438473600,193.03-204.98,0,0,1449431142,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,486247.00,1,0,20498,19303,1,1,1,0,0,1,0,3.19542e+07,0,0,486247,
23907,N4,nse_cm,,768LIC34,768LIC34-N4,,768LIC34-N4,INE115A07QR5,,,,LHFL 7.68% 2034 TR 441,,,1,1,-1,-1,2,-1,NSE,,,1401840000,,1401840000,0,0,0,0,1431648000,80000.00-120000.00,0,0,1449419741,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,100400,0,0,999,
3950,ST,nse_cm,,JAKHARIA,JAKHARIA-ST,,JAKHARIA-ST,INE00N401018,,,,JAKHARIA FABRIC LIMITED,,,5,2400,-1,-1,2,-1,NSE,,,1215734400,,1215734400,0,0,0,0,1444348800,57.50-63.50,0,0,1449425571,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,398661.00,2400,0,6350,5750,1,1,1,0,0,1,0,1.21915e+07,0,0,398661,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,Gross settlement (Trade for Trade)"
7193,GS,nse_cm,,662GS2051,662GS2051-GS,,662GS2051-GS,IN0020160092,,,,GOI LOAN 6.62% 2051,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1448668800,93.10-102.90,0,0,1449419737,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1017500.00,1,0,10290,9310,1,1,1,0,0,1,0,5.5e+09,0,0,1017500,
24145,EQ,nse_cm,,RETAIL,RETAIL-EQ,,RETAIL,INE03DD01011,,,,JHS SVENDGAARD RETAIL V L,,,1,1,-1,-1,2,-1,NSE,,,1403827200,,1403827200,0,0,0,0,0,22.05-33.08,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,242130.00,1,0,3308,2205,1,1,1,0,0,1,0,7.4046e+06,0,0,242130,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
760045,N0,nse_cm,,11VCCL27,11VCCL27-N0,,11VCCL27-N0,INE04HY07369,,,,VCCL 11% 2027 SR A,,,1,1,-1,-1,2,-1,NSE,,,1449014400,,1449014400,0,0,0,0,0,80000.00-120000.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,98.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,3000,0,0,98,
14137,BL,nse_cm,,PITTIENG,PITTIENG-BL,,PITTIENG-BL,INE450D01021,,,,PITTI ENGINEERING LIMITED,,,5,1,-1,-1,2,-1,NSE,,,854841600,,854841600,0,0,0,0,1442707200,773.25-821.05,0,0,1449431137,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,124181.00,1,0,82105,77325,1,1,1,0,0,1,0,3.76536e+07,0,0,124181,
10559,SG,nse_cm,,743HP28,743HP28-SG,,743HP28-SG,IN1720220038,,,,SDL HP 7.43% 2028,,,1,100,-1,-1,2,-1,NSE,,,1344124800,,1344124800,0,0,0,0,0,95.00-105.00,0,0,1449419738,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999960.00,100,0,10500,9500,1,1,1,0,0,1,0,6e+07,0,0,999960,
17834,SG,nse_cm,,747TS32,747TS32-SG,,747TS32-SG,IN4520230181,,,,SDL TS 7.47% 2032,,,1,100,-1,-1,2,-1,NSE,,,1376179200,,1376179200,0,0,0,0,0,95.00-105.00,0,0,1449419739,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
757794,EQ,nse_cm,,BRIGHOTEL,BRIGHOTEL-EQ,,BRIGHOTEL,INE03NU01014,,,,BRIGADE HOTEL VENTURE LTD,,,1,1,-1,-1,2,-1,NSE,,,1438387200,,1438387200,0,0,0,0,0,59.98-89.97,0,0,1449425571,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1333627.00,1,0,8997,5998,1,1,1,0,0,1,0,3.79843e+08,0,0,1333627,The scrip PE is greater than 50 for previous 4 trailing quarters
2085,EQ,nse_cm,,MAHSCOOTER,MAHSCOOTER-EQ,,MAHSCOOTER,INE288A01013,,,,MAHARASHTRA SCOOTERS LTD,,,100,1,-1,-1,2,-1,NSE,,,471830400,,476668800,0,0,0,0,1442966400,11644.00-17464.00,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,6868.00,1,0,1.7464e+06,1.1644e+06,1,1,1,0,0,1,0,1.14286e+07,0,0,6868,The scrip PE is greater than 50 for previous 4 trailing quarters
756888,N0,nse_cm,,686NHPCL35,686NHPCL35-N0,,686NHPCL35-N0,INE848E08292,,,,NHPC 6.86% 2035 SR  E,,,1,1,-1,-1,2,-1,NSE,,,1431129600,,1431129600,0,0,0,0,0,80000.00-120000.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,636.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,19450,0,0,636,
15231,NT,nse_cm,,1025SFIL26,1025SFIL26-NT,,1025SFIL26-NT,INE244L07507,,,,SEC RE NCD 10.25% SR.IV,,,1,1,-1,-1,2,-1,NSE,,,1367020800,,1367020800,0,0,0,0,1397174400,351.92-527.88,0,0,1449419739,,,,,,,,,,CASH,,,,,33400,,,,0,20,,0.0000,T+1,315513000,0,1,2159.00,1,0,52788,35192,1,1,1,0,0,1,0,66054,0,0,2159,
8371,SG,nse_cm,,733TN52A,733TN52A-SG,,733TN52A-SG,IN3120210411,,,,SDL TN 7.33% 2052,,,1,100,-1,-1,2,-1,NSE,,,1331424000,,1331424000,0,0,0,0,0,95.00-105.00,0,0,1449419737,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
757929,SG,nse_cm,,715MH49,715MH49-SG,,715MH49-SG,IN2220250202,,,,SDL MH 7.15% 2049,,,1,100,-1,-1,2,-1,NSE,,,1437264000,,1437264000,0,0,0,0,0,95.00-105.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
20844,SG,nse_cm,,72HP35,72HP35-SG,,72HP35-SG,IN1720190090,,,,SDL HP 7.2% 2035,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.39-112.06,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,936900.00,100,0,11206,10139,1,1,1,0,0,1,0,5e+07,0,0,936900,
13937,MF,nse_cm,,UTIDAP35P3,UTIDAP35P3-MF,,UTIDAP35P3-MF,INF789F1AXF8,,,,UTIAMC - UTIDAP35P3,,,1,1,-1,-1,2,-1,NSE,,,1359676800,,1359676800,0,0,0,0,0,9.00-11.00,0,0,1449419738,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,9826.00,1,0,1100,900,1,1,1,0,0,1,0,300494,0,0,9826,
25712,SM,nse_cm,,SAJHOTELS,SAJHOTELS-SM,,SAJHOTELS-SM,INE00MT01022,,,,SAJ HOTELS LIMITED,,,5,2000,-1,-1,2,-1,NSE,,,1412726400,,1412726400,0,0,0,0,0,48.40-72.50,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,527287.00,2000,0,7250,4840,1,1,1,0,0,1,0,1.6125e+07,0,0,527287,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
11471,EQ,nse_cm,,EXCELINDUS,EXCELINDUS-EQ,,EXCELINDUS,INE369A01029,,,,EXCEL INDUSTRIES LTD,,,5,1,-1,-1,2,-1,NSE,,,771811200,,771811200,0,0,0,0,1439596800,747.80-1121.60,0,0,1449425571,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,106976.00,1,0,112160,74780,1,1,1,0,0,1,0,1.25707e+07,0,0,106976,
182,SG,nse_cm,,678KA32,678KA32-SG,,678KA32-SG,IN1920200269,,,,SDL KA 6.78% 2032,,,1,100,-1,-1,2,-1,NSE,,,1285459200,,1285459200,0,0,0,0,0,95.00-105.00,0,0,1449419736,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
758702,BL,nse_cm,,ARFIN,ARFIN-BL,,ARFIN-BL,INE784R01023,,,,ARFIN INDIA LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1437609600,,1437609600,0,0,0,0,1447804800,58.94-62.59,0,0,1449431151,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1674739.00,1,0,6259,5894,1,1,1,0,0,1,0,1.68722e+08,0,0,1674739,
759029,SG,nse_cm,,727MH36,727MH36-SG,,727MH36-SG,IN2220250319,,,,SDL MH 7.27% 2036,,,1,100,-1,-1,2,-1,NSE,,,1443312000,,1443312000,0,0,0,0,0,95.00-105.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
2391,SG,nse_cm,,72JH35,72JH35-SG,,72JH35-SG,IN3720200051,,,,SDL JH 7.2% 2035,,,1,100,-1,-1,2,-1,NSE,,,1298764800,,1298764800,0,0,0,0,0,95.00-105.00,0,0,1449419736,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999880.00,100,0,10500,9500,1,1,1,0,0,1,0,1.4e+08,0,0,999880,
2998,EQ,nse_cm,,SUVIDHAA,SUVIDHAA-EQ,,SUVIDHAA,INE018401013,,,,SUVIDHAA INFOSERVE LTD,,,1,1,-1,-1,2,-1,NSE,,,1301616000,,1301616000,0,0,1411603200,1412121600,0,3.03-4.54,0,0,1449425572,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,6860678.00,1,0,454,303,1,1,1,0,0,1,0,2.09807e+08,0,0,6860678,"The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero"
17820,BL,nse_cm,,QUAL30IETF,QUAL30IETF-BL,,QUAL30IETF-BL,INF109KC18V5,,,,ICICIPRAMC - ICICIQTY30,,,1,1,-1,-1,2,-1,NSE,,,1376092800,,1376092800,0,0,0,0,1399766400,21.37-22.70,0,0,1449431141,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,2617470.00,1,0,2270,2137,1,1,1,0,0,1,0,8.0045e+07,0,0,2617470,
760474,N0,nse_cm,,741NIIF31,741NIIF31-N0,,741NIIF31-N0,INE246R07830,,,,NIIF 7.41% 2031 SR PP 5,,,1,1,-1,-1,2,-1,NSE,,,1447286400,,1447286400,0,0,0,0,0,80000.00-120000.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,80000,0,0,1000,
24108,SM,nse_cm,,GPECO,GPECO-SM,,GPECO-SM,INE0S7E01015,,,,GP ECO SOLUTIONS INDIA L,,,5,200,-1,-1,2,-1,NSE,,,1403654400,,1403654400,0,0,1410912000,1411516800,0,398.20-597.20,0,0,1449425571,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,200922.00,200,0,59720,39820,1,1,1,0,0,1,0,1.18308e+07,0,0,200922,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 150% in previous 12 months"
20244,SG,nse_cm,,768AR33,768AR33-SG,,768AR33-SG,IN1120230017,,,,SDL AR 7.68% 2033,,,1,100,-1,-1,2,-1,NSE,,,1385251200,,1385251200,0,0,0,0,0,95.00-105.00,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
17458,SG,nse_cm,,741MN35,741MN35-SG,,741MN35-SG,IN2320230039,,,,SDL MN 7.41% 2035,,,1,100,-1,-1,2,-1,NSE,,,1374969600,,1374969600,0,0,0,0,0,95.00-105.00,0,0,1449419739,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,490499.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+07,0,0,490499,
6095,SG,nse_cm,,696KA31,696KA31-SG,,696KA31-SG,IN1920210037,,,,SDL KA 6.96% 2031,,,1,100,-1,-1,2,-1,NSE,,,1318982400,,1318982400,0,0,0,0,0,95.00-105.00,0,0,1449419737,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
12060,MF,nse_cm,,UTIRGR35P1,UTIRGR35P1-MF,,UTIRGR35P1-MF,INF789F1AWF0,,,,UTIAMC - UTIRGR35P1,,,1,1,-1,-1,2,-1,NSE,,,1353456000,,1353456000,0,0,0,0,0,9.00-11.00,0,0,1449419738,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3202645.00,1,0,1100,900,1,1,1,0,0,1,0,9.79402e+07,0,0,3202645,
25697,SG,nse_cm,,715WB44A,715WB44A-SG,,715WB44A-SG,IN3420240126,,,,SDL WB 7.15% 2044,,,1,100,-1,-1,2,-1,NSE,,,1412726400,,1412726400,0,0,0,0,0,95.00-105.00,0,0,1449419741,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999949.00,100,0,10500,9500,1,1,1,0,0,1,0,3.5e+08,0,0,999949,
25211,ST,nse_cm,,MYMUDRA,MYMUDRA-ST,,MYMUDRA-ST,INE0RVQ01016,,,,MY MUDRA FINCORP LIMITED,,,5,1200,-1,-1,2,-1,NSE,,,1410566400,,1410566400,0,0,0,0,0,76.00-84.00,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,372511.00,1200,0,8400,7600,1,1,1,0,0,1,0,1.13918e+07,0,0,372511,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
31507,EQ,nse_cm,,JPOLYINVST,JPOLYINVST-EQ,,JPOLYINVST,INE147P01019,,,,JIND POL INV & FIN CO LTD,,,10,1,-1,-1,2,-1,NSE,,,1068595200,,1068595200,0,0,1411344000,1411862400,0,880.90-1321.30,0,0,1449425571,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,90812.00,1,0,132130,88090,1,1,1,0,0,1,0,1.05119e+07,0,0,90812,
759820,EQ,nse_cm,,PINELABS,PINELABS-EQ,,PINELABS,INE15B701018,,,,PINE LABS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1447545600,,1447545600,0,0,0,0,0,198.10-297.15,0,0,1449425572,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,403045.00,1,0,29715,19810,1,1,1,0,0,1,0,1.14828e+09,0,0,403045,EPS based on previous 4 trailing quarters in the scrip is zero
759893,BL,nse_cm,,MOIPO,MOIPO-BL,,MOIPO-BL,INF247L01GI5,,,,MOTILALAMC - MOIPO,,,1,1,-1,-1,2,-1,NSE,,,1448064000,,1448064000,0,0,0,0,0,45.83-48.66,0,0,1449431152,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,34335.00,1,0,4866,4583,1,1,1,0,0,1,0,1.05e+06,0,0,34335,
7218,EQ,nse_cm,,SBIETFQLTY,SBIETFQLTY-EQ,,SBIETFQLTY,INF200KA1WX6,,,,SBIAMC - SBIETFQLTY,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,0,185.48-278.22,0,0,1449421007,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,108437.00,1,0,27822,18548,1,1,1,0,0,1,0,3.31612e+06,0,0,108437,
8132,EQ,nse_cm,,BLBLIMITED,BLBLIMITED-EQ,,BLBLIMITED,INE791A01024,,,,BLB LIMITED,,,1,1,-1,-1,2,-1,NSE,,,644198400,,644198400,0,0,1248566400,1248566400,0,12.00-18.00,0,0,1449425571,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1728693.00,1,0,1800,1200,1,1,1,0,0,1,0,5.28653e+07,0,0,1728693,
9104,BE,nse_cm,,SOMATEX,SOMATEX-BE,,SOMATEX,INE314C01013,,,,SOMA TEXTILEI NDUSTRIES L,,,1,1,-1,-1,2,-1,NSE,,,659318400,,659318400,0,0,1409270400,1410134400,0,110.74-115.26,0,0,1449425573,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,884954.00,1,0,11526,11074,1,1,1,0,0,1,0,3.3033e+07,0,0,884954,"Stage II ESM Scrip,EPS based on previous 4 trailing quarters in the scrip is zero,Gross settlement (Trade for Trade)"
757112,SG,nse_cm,,677HR39,677HR39-SG,,677HR39-SG,IN1620250036,,,,SDL HR 6.77% 2039,,,1,100,-1,-1,2,-1,NSE,,,1431820800,,1431820800,0,0,0,0,0,95.00-105.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
21640,SG,nse_cm,,624HR26,624HR26-SG,,624HR26-SG,IN1620200031,,,,SDL HR 6.24% 2026,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,96.77-106.96,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,981600.00,100,0,10696,9677,1,1,1,0,0,1,0,1e+08,0,0,981600,
22694,SG,nse_cm,,743CG29,743CG29-SG,,743CG29-SG,IN3520230142,,,,SDL CG 7.43% 2029,,,1,100,-1,-1,2,-1,NSE,,,1392508800,,1392508800,0,0,0,0,0,92.92-102.71,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1022200.00,100,0,10271,9292,1,1,1,0,0,1,0,1e+08,0,0,1022200,
11927,EQ,nse_cm,,NECLIFE,NECLIFE-EQ,,NECLIFE,INE023H01027,,,,NECTAR LIFESCIENCES LTD.,,,1,1,-1,-1,2,-1,NSE,,,806112000,,806112000,0,0,0,0,1451001600,18.85-23.04,0,0,1449425580,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,4773171.00,1,0,2304,1885,1,1,1,0,0,1,0,2.24261e+08,0,0,4773171,"EPS based on previous 4 trailing quarters in the scrip is zero,Close to Close price movement was greater than 25% in previous 5 trading days,Close to Close price movement was greater than 25% in previous 15 days,High low price variation was greater than 200% in previous 365 days"
13038,SG,nse_cm,,755BR32A,755BR32A-SG,,755BR32A-SG,IN1320220149,,,,SDL BR 7.55% 2032,,,1,100,-1,-1,2,-1,NSE,,,1355011200,,1355011200,0,0,0,0,0,95.00-105.00,0,0,1449419738,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
8146,EQ,nse_cm,,DEVIT,DEVIT-EQ,,DEVIT,INE060X01034,,,,DEV INFO TECHNOLOGY LTD,,,1,1,-1,-1,2,-1,NSE,,,1329350400,,1329350400,0,0,0,0,1443052800,31.38-47.07,0,0,1449425571,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,1842162.00,1,0,4707,3138,1,1,1,0,0,1,0,5.63352e+07,0,0,1842162,
