pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
530907,X,bse_cm,,SICAPIT,SICAPIT,,SICAPIT,INE417F01017,,,,SI CAPITAL & FINANCIAL SERVICE,,,1,1,-1,-1,2,-1,BSE,,,,,,2018-08-31,2018-09-18,2019-09-23,2019-09-25,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,3145,2847,1,1,1,0,0,1,0,-1,0,0,0,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
940465,F,bse_cm,,MFCL16725C,MFCL16725C,,MFCL16725C,INE549K07GO2,,,,MFCL-16-7-31-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,119460,79640,1,1,1,0,0,1,0,-1,0,0,0,
544549,MT,bse_cm,,EARKART,EARKART,,EARKART,INE1A8F01035,,,,EARKART LIMITED,,,5,1000,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1000,0,18900,17100,1,1,1,0,0,1,0,-1,0,0,0,"Stage I ESM Scrip,The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
543298,B,bse_cm,,VINEETLAB,VINEETLAB,,VINEETLAB,INE505Y01010,,,,Vineet Laboratories Limited,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-19,2024-09-27,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,5070,3380,1,1,1,0,0,1,0,-1,0,0,0,"Stage 1 Long Term ASM scrip,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
939128,F,bse_cm,,980SCL33D,980SCL33D,,980SCL33D,INE148I07RP1,,,,SCL-9.71%-27-12-28-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,117240,78160,1,1,1,0,0,1,0,-1,0,0,0,
530457,X,bse_cm,,GTTDATA,GTTDATA,,GTTDATA,INE959B01017,,,,GTT DATA SOLUTIONS LIMITED,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2023-09-20,2023-09-26,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,7831,7087,1,1,1,0,0,1,0,-1,0,0,0,"Stage 1 Long Term ASM scrip,Identified under Add-on Price Band,The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero"
502893,X,bse_cm,,UNITEDINT,UNITEDINT,,UNITEDINT,INE706D01018,,,,UNITED INTERACTIVE LTD.,,,1,1,-1,-1,2,-1,BSE,,,,,,2004-10-19,2004-10-26,2024-09-21,2024-09-27,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,8320,6808,1,1,1,0,0,1,0,-1,0,0,0,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
940125,F,bse_cm,,12ICLFL28,12ICLFL28,,12ICLFL28,INE01CY079A5,,,,ICLFL-12%-27-1-28-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,119400,79600,1,1,1,0,0,1,0,-1,0,0,0,
506945,P,bse_cm,,IGLFXPL-B,IGLFXPL-B,,IGLFXPL-B,INE684U01011,,,,INDO GULF INDUSTRIES LTD.,,,1,50,-1,-1,2,-1,BSE,,,,,,2010-08-12,2010-08-27,2024-09-23,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,,0,1,0.00,50,0,225,205,1,1,1,0,0,1,0,-1,0,0,0,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
523373,X,bse_cm,,MINID,MINID,,MINID,INE281E01028,,,,MINI DIAMONDS (INDIA) LTD.,,,5,1,-1,-1,2,-1,BSE,,,,,,,,2023-09-23,2023-09-29,,,,,,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,3435,2295,1,1,1,0,0,1,0,-1,0,0,0,Stage 1 Short Term ASM scrip
977076,F,bse_cm,,1152SRGH31,1152SRGH31,,1152SRGH31,INE559N07058,,,,SRGHFL-11.52%-01-03-31-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,9545455,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.14545e+07,7.63636e+06,1,1,1,0,0,1,0,-1,0,0,0,
540811,M,bse_cm,,DML,DML,,DML,INE158R01012,,,,Diggi Multitrade Limited,,,1,5000,-1,-1,2,-1,BSE,,,,,,,,2024-09-24,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,5000,0,1346,898,1,1,1,0,0,1,0,-1,0,0,0,"Stage 1 Long Term ASM scrip,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult"
957237,F,bse_cm,,774PGCIL32,774PGCIL32,,774PGCIL32,INE752E08544,,,,PGCIL-7.74%-10-12-32-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
975576,F,bse_cm,,825AHFL29,825AHFL29,,825AHFL29,INE883F07348,,,,AHFL-8.25%-28-3-29-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,8000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,9.6e+06,6.4e+06,1,1,1,0,0,1,0,-1,0,0,0,
514140,XT,bse_cm,,SURYVANSP,SURYVANSP,,SURYVANSP,INE431C01023,,,,SURYAVANSHI SPINNING MILLS LTD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-21,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,2488,2252,1,1,1,0,0,1,0,-1,0,0,0,"Scrips in GSM,The company has failed to pay Annual listing fee,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
975809,F,bse_cm,,850PJL28,850PJL28,,850PJL28,INE010A08149,,,,PJL-8.50%-5-7-28-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
500032,A,bse_cm,,BAJAJHIND,BAJAJHIND,,BAJAJHIND,INE306A01021,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-06-21,2024-06-27,,,,,,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,2349,1567,1,1,1,0,0,1,0,-1,0,0,0,"Encumbrance of Promoters/ promoter group shareholding of at least 50% of the total capital,EPS based on previous 4 trailing quarters in the scrip is zero"
538874,X,bse_cm,,NEXUSSURGL,NEXUSSURGL,,NEXUSSURGL,INE370Q01015,,,,NEXUS SURGICAL AND MEDICARE LI,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-08-17,2024-08-23,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1809,1207,1,1,1,0,0,1,0,-1,0,0,0,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
544449,B,bse_cm,,ANTHEM,ANTHEM,,ANTHEM,INE0CZ201020,,,,Anthem Biosciences Limited,,,5,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,78455,52305,1,1,1,0,0,1,0,-1,0,0,0,The scrip PE is greater than 50 for previous 4 trailing quarters
977311,F,bse_cm,,735AFL30,735AFL30,,735AFL30,INE891K07AJ1,,,,AFL-7.35%-21-11-30-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
974664,F,bse_cm,,98BTPL26,98BTPL26,,98BTPL26,INE0LQT08018,,,,BTPL-9.80%-14-3-26-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
504671,Y,bse_cm,,CHASBRT,CHASBRT,,,NA,,,,CHASE BRIGHT STEEL LTD.,,,1,50,-1,-1,2,-1,BSE,,,,,,2018-09-12,2018-09-27,2024-09-24,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,50,0,2677,2423,1,1,1,0,0,1,0,-1,0,0,0,"Scrips in GSM,The company has failed to pay Annual listing fee,EPS based on previous 4 trailing quarters in the scrip is zero"
974627,F,bse_cm,,PFLREPO26,PFLREPO26,,PFLREPO26,INE511C07789,,,,PFL-REPO RATE-27-2-26-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
805122,G,bse_cm,,182TB26326,182TB26326,,182TB26326,IN002025Y263,,,,182TB26326,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,9934,9546,1,1,1,0,0,1,0,-1,0,0,0,
974151,F,bse_cm,,714IOCL27,714IOCL27,,714IOCL27,INE242A08536,,,,IOCL-6-9-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
958588,F,bse_cm,,858HUDC29A,858HUDC29A,,858HUDC29A,INE031A08681,,,,HUDCO-8.58%-14-2-29-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
973348,F,bse_cm,,1095IFSL27,1095IFSL27,,1095IFSL27,INE945W07316,,,,IFSL-10.95%-27-7-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
973647,F,bse_cm,,692REC32,692REC32,,692REC32,INE020B08DV3,,,,REC-6.92%-20-3-32-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
531436,XT,bse_cm,,SAFFRON,SAFFRON,,SAFFRON,INE474D01013,,,,SAFFRON INDUSTRIES LIMITED,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-24,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,4337,3925,1,1,1,0,0,1,0,-1,0,0,0,"Stage I ESM Scrip,The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
517246,XT,bse_cm,,BCCFUBA,BCCFUBA,,BCCFUBA,INE788D01016,,,,BCC FUBA INDIA LTD.,,,5,1,-1,-1,2,-1,BSE,,,,,,,,2024-08-29,2024-09-04,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,19865,17975,1,1,1,0,0,1,0,-1,0,0,0,"Stage I ESM Scrip,The scrip PE is greater than 50 for previous 4 trailing quarters"
532723,X,bse_cm,,MPDL,MPDL,,MPDL,INE493H01014,,,,MPDL LIMITED,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-21,2024-09-27,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,4638,3796,1,1,1,0,0,1,0,-1,0,0,0,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
542730,B,bse_cm,,BANKIETF,BANKIETF,,BANKIETF,INF109KC15I8,,,,ICICI Prudential Mutual Fund,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,7281,4854,1,1,1,0,0,1,0,-1,0,0,0,
538352,F,bse_cm,,NFXXVI22DD,NFXXVI22DD,,NFXXVI22DD,INF204KA11C3,,,,RELIANCE MUTUAL FUND- RELIANCE,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1100,900,1,1,1,0,0,1,0,-1,0,0,0,
961871,F,bse_cm,,861REC34,861REC34,,861REC34,INE020B07IE0,,,,REC-8.61%-24-3-34-TFBOND,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,120000,80000,1,1,1,0,0,1,0,-1,0,0,0,
976357,F,bse_cm,,12AFIL2027,12AFIL2027,,12AFIL2027,INE065507AV5,,,,AFIL-12%-23-1-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
543672,F,bse_cm,,D1281268RG,D1281268RG,,D1281268RG,INF740KA1RL8,,,,DSP Mutual Fund,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,990,810,1,1,1,0,0,1,0,-1,0,0,0,
538057,A,bse_cm,,CPSEETF,CPSEETF,,CPSEETF,INF457M01133,,,,CPSE ETF,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,10918,7279,1,1,1,0,0,1,0,-1,0,0,0,
974965,F,bse_cm,,89THFL33,89THFL33,,89THFL33,INE432R07398,,,,THFL-8.9%-5-7-33-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
939543,F,bse_cm,,98SCL34,98SCL34,,98SCL34,INE148I07TU7,,,,SCL-9.8%-31-5-2034-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,120000,80000,1,1,1,0,0,1,0,-1,0,0,0,
958016,F,bse_cm,,105JKBLPER,105JKBLPER,,105JKBLPER,INE168A08061,,,,J&KBL-10.50%-PERPETUAL-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
500426,XT,bse_cm,,UTLINDS,UTLINDS,,UTLINDS,INE184E01024,,,,UTL INDUSTRIES LIMITED,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-08-24,2024-08-30,,,,,,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,298,288,1,1,1,0,0,1,0,-1,0,0,0,"Scrips in GSM,Stage II ESM Scrip"
500003,A,bse_cm,,AEGISLOG,AEGISLOG,,AEGISLOG,INE208C01025,,,,AEGIS LOGISTICS LTD.,,,5,1,-1,-1,2,-1,BSE,,,,,,,,2020-09-16,2020-09-22,,,,,,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,88900,59270,1,1,1,0,0,1,0,-1,0,0,0,
532621,Z,bse_cm,,MORARJEE,MORARJEE,,MORARJEE,INE161G01027,,,,MORARJEE TEXTILES LTD.,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2023-09-21,2023-09-27,,,,,,,,,,,,,,,CASH,,,,,700,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,720,652,1,1,1,0,0,1,0,-1,0,0,0,"Identified as RECEIPT OF CORPORATE ANNOUNCEMENT / DISCLOSURE FROM THE COMPANY,The company is in BZ/SZ series due to non-compliance with SEBI SOP Circular,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
500058,X,bse_cm,,BIHSPONG,BIHSPONG,,BIHSPONG,INE819C01011,,,,BIHAR SPONGE IRON LTD.,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-22,2024-09-28,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1392,928,1,1,1,0,0,1,0,-1,0,0,0,"Encumbrance of Promoters/ promoter group shareholding of at least 50% of the total capital,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
544423,B,bse_cm,,KALPATARU,KALPATARU,,KALPATARU,INE227J01012,,,,Kalpataru Limited,,,5,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,36520,29880,1,1,1,0,0,1,0,-1,0,0,0,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
515127,Z,bse_cm,,RAMASIGNS,RAMASIGNS,,RAMASIGNS,INE650D01026,,,,Ramasigns Industries Limited,,,1,1,-1,-1,2,-1,BSE,,,,,,2017-09-14,2017-09-26,2024-09-24,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,172,156,1,1,1,0,0,1,0,-1,0,0,0,"Scrips in GSM,The company is in BZ/SZ series due to non-compliance with SEBI SOP Circular,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
977211,F,bse_cm,,855AML27,855AML27,,855AML27,INE516Q08489,,,,AML-8.55%-14-10-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
810639,G,bse_cm,,669MP30,669MP30,,669MP30,IN2120200075,,,,669MADH2030,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,11000,9000,1,1,1,0,0,1,0,-1,0,0,0,
730211,F,bse_cm,,SBICA12925,SBICA12925,,SBICA12925,INE212K14CC7,,,,SBICAPSL-12-12-25-CP,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,50000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,6e+07,4e+07,1,1,1,0,0,1,0,-1,0,0,0,
939202,F,bse_cm,,10EFSL34,10EFSL34,,10EFSL34,INE532F07FB7,,,,EFSL-10%-29-1-34-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,118202,78802,1,1,1,0,0,1,0,-1,0,0,0,
500002,A,bse_cm,,ABB,ABB,,ABB,INE117A01022,,,,ABB INDIA LIMITED,,,5,1,-1,-1,2,-1,BSE,,,,,,2007-06-28,2007-07-05,2024-05-05,2024-05-11,,,,,,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,568845,465425,1,1,1,0,0,1,0,-1,0,0,0,The scrip PE is greater than 50 for previous 4 trailing quarters
953498,F,bse_cm,,873LTF26,873LTF26,,873LTF26,INE235P07183,,,,LTF-8.73%-24-2-26-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,250000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,3e+08,2e+08,1,1,1,0,0,1,0,-1,0,0,0,
544104,F,bse_cm,,NIF10GETF,NIF10GETF,,NIF10GETF,INF789F1AZF3,,,,UTI Mutual Fund,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,2744,2483,1,1,1,0,0,1,0,-1,0,0,0,
533294,B,bse_cm,,RKDL,RKDL,,RKDL,INE722J01012,,,,RAVI KUMAR DISTILLERIES LTD.,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-17,2024-09-23,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,3034,2024,1,1,1,0,0,1,0,-1,0,0,0,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
976885,F,bse_cm,,LGS300625,LGS300625,,LGS300625,INE27BR15014,,,,LGS-8.65%-22-12-27-PTC,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
974303,F,bse_cm,,1206FCL27,1206FCL27,,1206FCL27,INE08XA07029,,,,FCL-12.06%-13-10-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.40424e+08,9.3616e+07,1,1,1,0,0,1,0,-1,0,0,0,
531921,B,bse_cm,,AGARIND,AGARIND,,AGARIND,INE204E01012,,,,AGARWAL INDUSTRIAL CORPORATION,,,5,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-07,2024-09-13,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,87360,58240,1,1,1,0,0,1,0,-1,0,0,0,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
956787,F,bse_cm,,11PFLPER,11PFLPER,,11PFLPER,INE511C08AJ0,,,,PFL-11%-PERPETUAL-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
543172,MT,bse_cm,,COSPOWER,COSPOWER,,COSPOWER,INE0CQB01010,,,,Cospower Engineering Limited,,,5,250,-1,-1,2,-1,BSE,,,,,,,,2024-09-24,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,250,0,98175,88825,1,1,1,0,0,1,0,-1,0,0,0,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult"
974883,F,bse_cm,,955VFPL26,955VFPL26,,955VFPL26,INE08Z607067,,,,VFIPL-9.55%-2-6-26-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,5000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,6e+06,4e+06,1,1,1,0,0,1,0,-1,0,0,0,
975422,F,bse_cm,,764RL27,764RL27,,764RL27,INE020B08EX7,,,,RL-7.64%-30-4-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
538429,F,bse_cm,,RFXXVI23DG,RFXXVI23DG,,RFXXVI23DG,INF204KB1866,,,,RELIANCE FIXED HORIZON FUND- X,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1210,990,1,1,1,0,0,1,0,-1,0,0,0,
974740,F,bse_cm,,935DBL33,935DBL33,,935DBL33,INE503A08051,,,,DBL-9.35%-28-3-33-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+09,8e+08,1,1,1,0,0,1,0,-1,0,0,0,
